danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,genre,title
1.2236078577223597,0.2800791005087484,-0.9192980145952604,-0.3055144743546686,0.905517135120108,2.246551587561587,-0.21285272335049152,-0.7272308609246808,-0.9026370100925564,0.1367898234010965,0.3988763580728663,-1.2269924746585767,0.10218412721114806,audio_features,Dark Trap,unnamed
0.5084796478731382,-1.4661853211502396,0.7173178380938987,-0.25995376032621414,0.905517135120108,-0.453056622940328,1.7845179887859033,-0.7633702355997681,-0.5472305079221662,-0.9995860729052806,-1.3585636621345452,-0.25679629288802724,0.10218412721114806,audio_features,Dark Trap,unnamed
1.3449242504646386,0.7098451108235769,-0.10099008825068082,0.5720392786859396,0.905517135120108,-0.5885918560571299,-0.4821348240488332,-0.7633590701511745,0.8994562156560251,-1.363655180816267,2.9598613201052144,-1.4767872988894652,0.10218412721114806,audio_features,Dark Trap,unnamed
-1.043093164567586,0.10055658987090778,-1.4648366321583133,0.5968596676715905,0.905517135120108,-0.26600214916509257,-0.42418063281158136,-0.7633702355997681,-0.5700129760100117,-0.7808873155029213,1.6554847657921037,-1.2355203483530601,-3.624453374226484,audio_features,Dark Trap,unnamed
1.012900438748928,-0.7535353546788147,-0.9192980145952604,-0.40887609424011784,0.905517135120108,1.2399448854660402,0.7073895859925368,-0.7633702355997681,-0.2738408908680197,1.0030084311516176,0.021554132519684115,-1.2390461093451983,0.10218412721114806,audio_features,Dark Trap,unnamed
0.5212497944775879,-1.0581796151551492,-1.4648366321583133,-1.6420754209655295,0.905517135120108,2.1989953654153407,-0.2983205205286608,-0.1916129646207763,-0.4902743377025523,-1.063909236847151,-0.10732340433981682,-1.343818516568878,0.10218412721114806,audio_features,Dark Trap,unnamed
0.5020945745709122,-0.5141720071616953,0.7173178380938987,0.7831825877282559,0.905517135120108,0.003483109663635696,-0.4142289030031644,-0.7423338831769563,-0.5130568057903978,-1.368372212838671,-0.698197344077371,-1.6830588861898534,0.10218412721114806,audio_features,Dark Trap,unnamed
0.348852815317508,-0.2802487357245098,0.7173178380938987,0.31975532488658615,0.905517135120108,0.6692702197110847,-0.33051729343824515,-0.7633702355997681,-0.5814042100539349,-0.31776053512145447,-0.39527432138418045,-1.1979996466653735,-3.624453374226484,audio_features,Dark Trap,unnamed
0.8596586794955238,-0.0626456925271286,-1.192067323376787,1.366971736883903,0.905517135120108,0.4869713681504739,-0.20348638941315786,-0.7633702355997681,-0.8046723973148207,-0.7208523624905093,3.0399641822599963,-1.0736558664412568,0.10218412721114806,audio_features,Dark Trap,unnamed
1.6194824024603225,0.7860061759426605,1.5356257644384783,-1.3398106838663042,0.905517135120108,1.8264716252697446,0.3268822697883584,-0.6794945227344538,1.9588409817408419,-0.2362845274617519,2.200435860472335,-1.2518573455673208,0.10218412721114806,audio_features,Dark Trap,unnamed
1.4343152766957923,-2.1625150593818607,0.7173178380938987,-1.2762296874236096,0.905517135120108,-0.5632285375791318,0.5317708246675313,-0.7633702355997681,-0.5586217419660895,-1.3263477457299822,1.7808813929349296,-1.4539524115822557,0.10218412721114806,audio_features,Dark Trap,unnamed
0.617025894010966,0.9220080779410242,-1.192067323376787,0.9314249109850189,0.905517135120108,1.065572070929804,0.2917585175233573,-0.7566278149514309,-0.18271101851663765,-0.7594462608556312,-0.9629142372297198,-1.3121158061602296,0.10218412721114806,audio_features,Dark Trap,unnamed
1.1852974179090086,-0.00824493172778314,0.7173178380938987,0.3659960495721823,0.905517135120108,-0.2580761121407182,-0.49794051256808364,-0.753688119548756,0.683022768821492,-0.8409222685153336,0.10467657900700274,-0.8498234640615684,0.10218412721114806,audio_features,Dark Trap,unnamed
0.8149631663799473,-1.0146590065156722,1.2628564556569517,-1.0939868313097911,-1.104341332941601,0.9466815155641881,0.28590455881252375,-0.7633631965126112,-0.6679775887877475,-0.7294287843494249,-0.313871360419556,-1.503585024997756,0.10218412721114806,audio_features,Dark Trap,unnamed
0.8021930197754968,-0.19864759452549163,-0.10099008825068082,0.3010550318152056,0.905517135120108,0.4314891089798532,-0.5178439721849175,-0.7633702355997681,2.3062736200804865,-0.3735072772044086,-0.8161288877314269,-1.124619138963983,0.10218412721114806,audio_features,Dark Trap,unnamed
-0.14279782895383278,-1.2050616693133813,0.17177922053084568,0.7998428488282131,0.905517135120108,5.099924916336365,0.16882538459585356,-0.7633702355997681,0.8823693645901409,0.3126064715088755,0.5251536973126827,-1.387642851545539,0.10218412721114806,audio_features,Dark Trap,unnamed
0.7383422867532449,-2.527000156737475,-1.192067323376787,-2.9126753338337026,0.905517135120108,-0.35715157494539795,0.33859018721002543,0.12393232172140294,-0.6440559972955102,-1.3718027815822373,2.2011068792128983,-1.241416042353688,0.10218412721114806,audio_features,Dark Trap,unnamed
1.115061611584532,-1.0200990825956076,1.5356257644384783,-1.0776665755384043,0.905517135120108,-0.5790806116278806,0.4439614440050286,-0.7625854178363017,-0.5984910611198185,-0.29631948047416434,-1.1520576447260904,-0.5636637661266419,0.10218412721114806,audio_features,Dark Trap,unnamed
1.1022914649800815,0.2746390244288132,1.2628564556569517,0.30003501582949416,-1.104341332941601,-0.3024619194772147,0.014866270500932137,-0.7629656903608679,-0.7875855462489365,-0.039026824706682756,-0.8139480768245955,-0.6797613450220386,0.10218412721114806,audio_features,Dark Trap,unnamed
